timesteps,datetime,temperature,SHORT,NOISE,CONSTANT
950,2004-03-18 20:08:16.776717,21.9778,False,False,False
951,2004-03-18 20:38:16.776717,21.8112,False,False,False
952,2004-03-18 21:08:16.776717,21.7426,False,False,False
953,2004-03-18 21:38:16.776717,21.576,False,False,False
954,2004-03-18 22:08:16.776717,21.478,False,False,False
955,2004-03-18 22:38:16.776717,21.2624,False,False,False
956,2004-03-18 23:08:16.776717,21.2036,False,False,False
957,2004-03-18 23:38:16.776717,21.0566,False,False,False
958,2004-03-19 00:08:16.776717,20.939,False,False,False
959,2004-03-19 00:38:16.776717,20.8214,False,False,False
960,2004-03-19 01:08:16.776717,20.6744,False,False,False
961,2004-03-19 01:38:16.776717,20.5568,False,False,False
962,2004-03-19 02:08:16.776717,20.302,False,False,False
963,2004-03-19 02:38:16.776717,20.0962,False,False,False
964,2004-03-19 03:08:16.776717,19.9296,False,False,False
965,2004-03-19 03:38:16.776717,19.7532,False,False,False
966,2004-03-19 04:08:16.776717,19.5474,False,False,False
967,2004-03-19 04:38:16.776717,19.4592,False,False,False
968,2004-03-19 05:08:16.776717,19.3514,False,False,False
969,2004-03-19 05:38:16.776717,19.3024,False,False,False
970,2004-03-19 06:08:16.776717,19.2436,False,False,False
971,2004-03-19 06:38:16.776717,19.1652,False,False,False
972,2004-03-19 07:08:16.776717,19.1848,False,False,False
973,2004-03-19 07:38:16.776717,19.322,False,False,False
974,2004-03-19 08:08:16.776717,19.5278,False,False,False
975,2004-03-19 08:38:16.776717,19.8708,False,False,False
976,2004-03-19 09:08:16.776717,20.0668,False,False,False
977,2004-03-19 09:38:16.776717,19.9786,False,False,False
978,2004-03-19 10:08:16.776717,21.0468,False,False,False
979,2004-03-19 10:38:16.776717,21.9778,False,False,False
980,2004-03-19 11:08:16.776717,22.654,False,False,False
981,2004-03-19 11:38:16.776717,23.046,False,False,False
982,2004-03-19 12:08:16.776717,23.0068,False,False,False
983,2004-03-19 12:38:16.776717,22.948,False,False,False
984,2004-03-19 13:08:16.776717,23.0166,False,False,False
985,2004-03-19 13:38:16.776717,22.9774,False,False,False
986,2004-03-19 14:08:16.776717,22.9872,False,False,False
987,2004-03-19 14:38:16.776717,22.948,False,False,False
988,2004-03-19 15:08:16.776717,22.556,False,False,False
989,2004-03-19 15:38:16.776717,22.3012,False,False,False
990,2004-03-19 16:08:16.776717,22.2522,False,False,False
991,2004-03-19 16:38:16.776717,22.4482,False,False,False
992,2004-03-19 17:08:16.776717,21.9092,False,False,False
993,2004-03-19 17:38:16.776717,22.0366,False,False,False
994,2004-03-19 18:08:16.776717,22.066,False,False,False
995,2004-03-19 18:38:16.776717,22.3894,False,False,False
996,2004-03-19 19:08:16.776717,22.2326,False,False,False
997,2004-03-19 19:38:16.776717,22.0856,False,False,False
998,2004-03-19 20:08:16.776717,21.9582,False,False,False
999,2004-03-19 20:38:16.776717,21.8112,False,False,False
1000,2004-03-19 21:08:16.776717,21.625,False,False,False
1001,2004-03-19 21:38:16.776717,21.4976,False,False,False
1002,2004-03-19 22:08:16.776717,21.3898,False,False,False
1003,2004-03-19 22:38:16.776717,21.2232,False,False,False
1004,2004-03-19 23:08:16.776717,21.1154,False,False,False
1005,2004-03-19 23:38:16.776717,20.9782,False,False,False
1006,2004-03-20 00:08:16.776717,20.8606,False,False,False
1007,2004-03-20 00:38:16.776717,20.792,False,False,False
1008,2004-03-20 01:08:16.776717,20.694,False,False,False
1009,2004-03-20 01:38:16.776717,20.5764,False,False,False
1010,2004-03-20 02:08:16.776717,20.4882,False,False,False
1011,2004-03-20 02:38:16.776717,20.3902,False,False,False
1012,2004-03-20 03:08:16.776717,20.2824,False,False,False
1013,2004-03-20 03:38:16.776717,20.1746,False,False,False
1014,2004-03-20 04:08:16.776717,20.0766,False,False,False
1015,2004-03-20 04:38:16.776717,20.008,False,False,False
1016,2004-03-20 05:08:16.776717,19.8904,False,False,False
1017,2004-03-20 05:38:16.776717,19.8708,False,False,False
1018,2004-03-20 06:08:16.776717,19.7434,False,False,False
1019,2004-03-20 06:38:16.776717,19.6846,False,False,False
1020,2004-03-20 07:08:16.776717,19.7336,False,False,False
1021,2004-03-20 07:38:16.776717,20.1746,False,False,False
1022,2004-03-20 08:08:16.776717,21.1252,False,False,False
1023,2004-03-20 08:38:16.776717,22.1052,False,False,False
1024,2004-03-20 09:08:16.776717,23.1244,False,False,False
1025,2004-03-20 09:38:16.776717,23.9868,False,False,False
1026,2004-03-20 10:08:16.776717,24.6238,False,False,False
1027,2004-03-20 10:38:16.776717,25.2216,False,False,False
1028,2004-03-20 11:08:16.776717,25.7312,False,False,False
1029,2004-03-20 11:38:16.776717,26.3388,False,False,False
1030,2004-03-20 12:08:16.776717,26.7014,False,False,False
1031,2004-03-20 12:38:16.776717,26.7896,False,False,False
1032,2004-03-20 13:08:16.776717,27.1032,False,False,False
1033,2004-03-20 13:38:16.776717,26.9758,False,False,False
1034,2004-03-20 14:08:16.776717,26.5152,False,False,False
1035,2004-03-20 14:38:16.776717,26.8876,False,False,False
1036,2004-03-20 15:08:16.776717,26.8484,False,False,False
1037,2004-03-20 15:38:16.776717,26.6328,False,False,False
1038,2004-03-20 16:08:16.776717,26.28,False,False,False
1039,2004-03-20 16:38:16.776717,25.79,False,False,False
1040,2004-03-20 17:08:16.776717,25.2706,False,False,False
1041,2004-03-20 17:38:16.776717,24.7708,False,False,False
1042,2004-03-20 18:08:16.776717,24.3004,False,False,False
1043,2004-03-20 18:38:16.776717,23.7516,False,False,False
1044,2004-03-20 19:08:16.776717,23.389,False,False,False
1045,2004-03-20 19:38:16.776717,23.144,False,False,False
1046,2004-03-20 20:08:16.776717,22.8206,False,False,False
1047,2004-03-20 20:38:16.776717,22.5658,False,False,False
1048,2004-03-20 21:08:16.776717,22.3796,False,False,False
1049,2004-03-20 21:38:16.776717,22.1738,False,False,False
1050,2004-03-20 22:08:16.776717,21.9876,False,False,False
1051,2004-03-20 22:38:16.776717,21.7916,False,False,False
1052,2004-03-20 23:08:16.776717,21.6152,False,False,False
1053,2004-03-20 23:38:16.776717,21.5172,False,False,False
1054,2004-03-21 00:08:16.776717,21.3604,False,False,False
1055,2004-03-21 00:38:16.776717,21.2134,False,False,False
1056,2004-03-21 01:08:16.776717,21.0566,False,False,False
1057,2004-03-21 01:38:16.776717,20.988,False,False,False
1058,2004-03-21 02:08:16.776717,20.8606,False,False,False
1059,2004-03-21 02:38:16.776717,20.8018,False,False,False
1060,2004-03-21 03:08:16.776717,20.7136,False,False,False
1061,2004-03-21 03:38:16.776717,51.7105,True,False,False
1062,2004-03-21 04:08:16.776717,20.6058,False,False,False
1063,2004-03-21 04:38:16.776717,20.498,False,False,False
1064,2004-03-21 05:08:16.776717,20.4392,False,False,False
1065,2004-03-21 05:38:16.776717,20.302,False,False,False
1066,2004-03-21 06:08:16.776717,20.253,False,False,False
1067,2004-03-21 06:38:16.776717,20.204,False,False,False
1068,2004-03-21 07:08:16.776717,20.1256,False,False,False
1069,2004-03-21 07:38:16.776717,20.057,False,False,False
1070,2004-03-21 08:08:16.776717,19.9786,False,False,False
1071,2004-03-21 08:38:16.776717,19.9296,False,False,False
1072,2004-03-21 09:08:16.776717,19.9394,False,False,False
1073,2004-03-21 09:38:16.776717,19.9296,False,False,False
1074,2004-03-21 10:08:16.776717,20.0668,False,False,False
1075,2004-03-21 10:38:16.776717,20.0374,False,False,False
1076,2004-03-21 11:08:16.776717,20.4588,False,False,False
1077,2004-03-21 11:38:16.776717,22.654,False,False,False
1078,2004-03-21 12:08:16.776717,23.3302,False,False,False
1079,2004-03-21 12:38:16.776717,23.634,False,False,False
1080,2004-03-21 13:08:16.776717,23.83,False,False,False
1081,2004-03-21 13:38:16.776717,23.6144,False,False,False
1082,2004-03-21 14:08:16.776717,23.7908,False,False,False
1083,2004-03-21 14:38:16.776717,23.8986,False,False,False
1084,2004-03-21 15:08:16.776717,23.6144,False,False,False
1085,2004-03-21 15:38:16.776717,23.291,False,False,False
1086,2004-03-21 16:08:16.776717,23.0754,False,False,False
1087,2004-03-21 16:38:16.776717,22.9186,False,False,False
1088,2004-03-21 17:08:16.776717,22.4384,False,False,False
1089,2004-03-21 17:38:16.776717,22.2032,False,False,False
1090,2004-03-21 18:08:16.776717,21.8406,False,False,False
1091,2004-03-21 18:38:16.776717,21.6152,False,False,False
1092,2004-03-21 19:08:16.776717,21.4388,False,False,False
1093,2004-03-21 19:38:16.776717,21.2428,False,False,False
1094,2004-03-21 20:08:16.776717,21.1056,False,False,False
1095,2004-03-21 20:38:16.776717,21.037,False,False,False
1096,2004-03-21 21:08:16.776717,20.8998,False,False,False
1097,2004-03-21 21:38:16.776717,20.743,False,False,False
1098,2004-03-21 22:08:16.776717,20.6548,False,False,False
1099,2004-03-21 22:38:16.776717,20.498,False,False,False
1100,2004-03-21 23:08:16.776717,20.6352,False,False,False
1101,2004-03-21 23:38:16.776717,20.253,False,False,False
1102,2004-03-22 00:08:16.776717,20.1256,False,False,False
1103,2004-03-22 00:38:16.776717,20.0668,False,False,False
1104,2004-03-22 01:08:16.776717,20.008,False,False,False
1105,2004-03-22 01:38:16.776717,19.9296,False,False,False
1106,2004-03-22 02:08:16.776717,19.8904,False,False,False
1107,2004-03-22 02:38:16.776717,19.8708,False,False,False
1108,2004-03-22 03:08:16.776717,19.812,False,False,False
1109,2004-03-22 03:38:16.776717,19.812,False,False,False
1110,2004-03-22 04:08:16.776717,19.7238,False,False,False
1111,2004-03-22 04:38:16.776717,19.714,False,False,False
1112,2004-03-22 05:08:16.776717,19.616,False,False,False
1113,2004-03-22 05:38:16.776717,19.6258,False,False,False
1114,2004-03-22 06:08:16.776717,19.5866,False,False,False
1115,2004-03-22 06:38:16.776717,19.5866,False,False,False
1116,2004-03-22 07:08:16.776717,19.6258,False,False,False
1117,2004-03-22 07:38:16.776717,19.665,False,False,False
1118,2004-03-22 08:08:16.776717,19.7826,False,False,False
1119,2004-03-22 08:38:16.776717,20.0374,False,False,False
1120,2004-03-22 09:08:16.776717,20.2236,False,False,False
1121,2004-03-22 09:38:16.776717,20.4392,False,False,False
1122,2004-03-22 10:08:16.776717,20.8704,False,False,False
1123,2004-03-22 10:38:16.776717,21.576,False,False,False
1124,2004-03-22 11:08:16.776717,22.948,False,False,False
1125,2004-03-22 11:38:16.776717,22.8108,False,False,False
1126,2004-03-22 12:08:16.776717,23.1636,False,False,False
1127,2004-03-22 12:38:16.776717,23.3302,False,False,False
1128,2004-03-22 13:08:16.776717,23.4674,False,False,False
1129,2004-03-22 13:38:16.776717,23.389,False,False,False
1130,2004-03-22 14:08:16.776717,23.34,False,False,False
1131,2004-03-22 14:38:16.776717,23.3204,False,False,False
1132,2004-03-22 15:08:16.776717,23.3792,False,False,False
1133,2004-03-22 15:38:16.776717,23.389,False,False,False
1134,2004-03-22 16:08:16.776717,23.3008,False,False,False
1135,2004-03-22 16:38:16.776717,23.4968,False,False,False
1136,2004-03-22 17:08:16.776717,23.7418,False,False,False
1137,2004-03-22 17:38:16.776717,23.8006,False,False,False
1138,2004-03-22 18:08:16.776717,24.1338,False,False,False
1139,2004-03-22 18:38:16.776717,24.2808,False,False,False
1140,2004-03-22 19:08:16.776717,24.5846,False,False,False
1141,2004-03-22 19:38:16.776717,24.6042,False,False,False
1142,2004-03-22 20:08:16.776717,24.6728,False,False,False
1143,2004-03-22 20:38:16.776717,24.9374,False,False,False
1144,2004-03-22 21:08:16.776717,25.0942,False,False,False
1145,2004-03-22 21:38:16.776717,25.2608,False,False,False
1146,2004-03-22 22:08:16.776717,38.082300000000004,True,False,False
1147,2004-03-22 22:38:16.776717,25.8096,False,False,False
1148,2004-03-22 23:08:16.776717,26.2702,False,False,False
1149,2004-03-22 23:38:16.776717,26.7308,False,False,False
1150,2004-03-23 00:08:16.776717,27.211,False,False,False
1151,2004-03-23 00:38:16.776717,27.8872,False,False,False
1152,2004-03-23 01:08:16.776717,28.5732,False,False,False
1153,2004-03-23 01:38:16.776717,29.6316,False,False,False
1154,2004-03-23 02:08:16.776717,30.69,False,False,False
1155,2004-03-23 02:38:16.776717,31.7484,False,False,False
1156,2004-03-23 03:08:16.776717,33.1106,False,False,False
1157,2004-03-23 03:38:16.776717,34.2572,False,False,False
1158,2004-03-23 04:08:16.776717,35.9722,False,False,False
1159,2004-03-23 04:38:16.776717,37.403,False,False,False
1160,2004-03-23 05:08:16.776717,39.216,False,False,False
1161,2004-03-23 05:38:16.776717,41.2642,False,False,False
1162,2004-03-23 06:08:16.776717,43.4006,False,False,False
1163,2004-03-23 06:38:16.776717,45.4684,False,False,False
1164,2004-03-23 07:08:16.776717,47.938,False,False,False
1165,2004-03-23 07:38:16.776717,50.8486,False,False,False
1166,2004-03-23 08:08:16.776717,53.8278,False,False,False
1167,2004-03-23 08:38:16.776717,55.9936,False,False,False
1168,2004-03-23 09:08:16.776717,58.2182,False,False,False
1169,2004-03-23 09:38:16.776717,55.9348,False,False,False
1170,2004-03-23 10:08:16.776717,57.3362,False,False,False
1171,2004-03-23 10:38:16.776717,58.8258,False,False,False
1172,2004-03-23 11:08:16.776717,58.9434,False,False,False
1173,2004-03-23 11:38:16.776717,59.8548,False,False,False
1174,2004-03-23 12:08:16.776717,60.041,False,False,False
1175,2004-03-23 12:38:16.776717,59.8352,False,False,False
1176,2004-03-23 13:08:16.776717,60.1586,False,False,False
1177,2004-03-23 13:38:16.776717,61.0014,False,False,False
1178,2004-03-23 14:08:16.776717,62.4616,False,False,False
1179,2004-03-23 14:38:16.776717,64.0198,False,False,False
1180,2004-03-23 15:08:16.776717,63.7454,False,False,False
1181,2004-03-23 15:38:16.776717,66.1954,False,False,False
1182,2004-03-23 16:08:16.776717,69.106,False,False,False
1183,2004-03-23 16:38:16.776717,71.1934,False,False,False
1184,2004-03-23 17:08:16.776717,74.7214,False,False,False
1185,2004-03-23 17:38:16.776717,77.1224,False,False,False
1186,2004-03-23 18:08:16.776717,78.3278,False,False,False
1187,2004-03-23 18:38:16.776717,79.3176,False,False,False
1188,2004-03-23 19:08:16.776717,80.4642,False,False,False
1189,2004-03-23 19:38:16.776717,82.4634,False,False,False
1190,2004-03-23 20:08:16.776717,86.6382,False,False,False
1191,2004-03-23 20:38:16.776717,91.1462,False,False,False
1192,2004-03-23 21:08:16.776717,95.4876,False,False,False
1193,2004-03-23 21:38:16.776717,100.319,False,False,False
1194,2004-03-23 22:08:16.776717,104.219,False,False,False
1195,2004-03-23 22:38:16.776717,109.031,False,False,False
1196,2004-03-23 23:08:16.776717,113.451,False,False,False
1197,2004-03-23 23:38:16.776717,119.155,False,False,False
1198,2004-03-24 00:08:16.776717,122.095,False,False,True
1199,2004-03-24 00:38:16.776717,122.153,False,False,True
1200,2004-03-24 01:08:16.776717,122.153,False,False,True
1201,2004-03-24 01:38:16.776717,122.153,False,False,True
1202,2004-03-24 02:08:16.776717,122.153,False,False,True
1203,2004-03-24 02:38:16.776717,122.153,False,False,True
1204,2004-03-24 03:08:16.776717,122.153,False,False,True
1205,2004-03-24 03:38:16.776717,122.153,False,False,True
1206,2004-03-24 04:08:16.776717,122.153,False,False,True
1207,2004-03-24 04:38:16.776717,122.153,False,False,True
1208,2004-03-24 05:08:16.776717,122.153,False,False,True
1209,2004-03-24 05:38:16.776717,122.153,False,False,True
1210,2004-03-24 06:08:16.776717,122.153,False,False,True
1211,2004-03-24 06:38:16.776717,122.153,False,False,True
1212,2004-03-24 07:08:16.776717,122.153,False,False,True
1213,2004-03-24 07:38:16.776717,122.153,False,False,True
1214,2004-03-24 08:08:16.776717,122.153,False,False,True
1215,2004-03-24 08:38:16.776717,122.153,False,False,True
1216,2004-03-24 09:08:16.776717,122.153,False,False,True
1217,2004-03-24 09:38:16.776717,122.153,False,False,True
1218,2004-03-24 10:08:16.776717,122.153,False,False,True
1219,2004-03-24 10:38:16.776717,122.153,False,False,True
1220,2004-03-24 11:08:16.776717,122.153,False,False,True
1221,2004-03-24 11:38:16.776717,122.153,False,False,True
1222,2004-03-24 12:08:16.776717,122.153,False,False,True
1223,2004-03-24 12:38:16.776717,122.153,False,False,True
1224,2004-03-24 13:08:16.776717,122.153,False,False,True
1225,2004-03-24 13:38:16.776717,122.153,False,False,True
1226,2004-03-24 14:08:16.776717,122.153,False,False,True
1227,2004-03-24 14:38:16.776717,122.153,False,False,True
1228,2004-03-24 15:08:16.776717,122.153,False,False,True
1229,2004-03-24 15:38:16.776717,122.153,False,False,True
1230,2004-03-24 16:08:16.776717,122.153,False,False,True
1231,2004-03-24 16:38:16.776717,122.153,False,False,True
1232,2004-03-24 17:08:16.776717,122.153,False,False,True
1233,2004-03-24 17:38:16.776717,122.153,False,False,True
1234,2004-03-24 18:08:16.776717,122.153,False,False,True
1235,2004-03-24 18:38:16.776717,122.153,False,False,True
1236,2004-03-24 19:08:16.776717,122.153,False,False,True
1237,2004-03-24 19:38:16.776717,122.153,False,False,True
1238,2004-03-24 20:08:16.776717,122.153,False,False,True
1239,2004-03-24 20:38:16.776717,122.153,False,False,True
1240,2004-03-24 21:08:16.776717,122.153,False,False,True
1241,2004-03-24 21:38:16.776717,122.153,False,False,True
1242,2004-03-24 22:08:16.776717,122.153,False,False,True
1243,2004-03-24 22:38:16.776717,122.153,False,False,True
1244,2004-03-24 23:08:16.776717,122.153,False,False,True
1245,2004-03-24 23:38:16.776717,122.153,False,False,True
1246,2004-03-25 00:08:16.776717,122.153,False,False,True
1247,2004-03-25 00:38:16.776717,122.153,False,False,True
1248,2004-03-25 01:08:16.776717,122.153,False,False,True
1249,2004-03-25 01:38:16.776717,122.153,False,False,True
1250,2004-03-25 02:08:16.776717,122.153,False,False,True
1251,2004-03-25 02:38:16.776717,122.153,False,False,True
1252,2004-03-25 03:08:16.776717,122.153,False,False,True
1253,2004-03-25 03:38:16.776717,122.153,False,False,True
1254,2004-03-25 04:08:16.776717,122.153,False,False,True
1255,2004-03-25 04:38:16.776717,122.153,False,False,True
1256,2004-03-25 05:08:16.776717,122.153,False,False,True
1257,2004-03-25 05:38:16.776717,122.153,False,False,True
1258,2004-03-25 06:08:16.776717,122.153,False,False,True
1259,2004-03-25 06:38:16.776717,122.153,False,False,True
1260,2004-03-25 07:08:16.776717,122.153,False,False,True
1261,2004-03-25 07:38:16.776717,122.153,False,False,True
1262,2004-03-25 08:08:16.776717,122.153,False,False,True
1263,2004-03-25 08:38:16.776717,122.153,False,False,True
1264,2004-03-25 09:08:16.776717,122.153,False,False,True
1265,2004-03-25 09:38:16.776717,122.153,False,False,True
1266,2004-03-25 10:08:16.776717,122.153,False,False,True
1267,2004-03-25 10:38:16.776717,122.153,False,False,True
1268,2004-03-25 11:08:16.776717,122.153,False,False,True
1269,2004-03-25 11:38:16.776717,122.153,False,False,True
1270,2004-03-25 12:08:16.776717,122.153,False,False,True
1271,2004-03-25 12:38:16.776717,122.153,False,False,True
1272,2004-03-25 13:08:16.776717,122.153,False,False,True
1273,2004-03-25 13:38:16.776717,122.153,False,False,True
1274,2004-03-25 14:08:16.776717,122.153,False,False,True
1275,2004-03-25 14:38:16.776717,122.153,False,False,True
1276,2004-03-25 15:08:16.776717,122.153,False,False,True
1277,2004-03-25 15:38:16.776717,122.153,False,False,True
1278,2004-03-25 16:08:16.776717,122.153,False,False,True
1279,2004-03-25 16:38:16.776717,122.153,False,False,True
1280,2004-03-25 17:08:16.776717,122.153,False,False,True
1281,2004-03-25 17:38:16.776717,122.153,False,False,True
1282,2004-03-25 18:08:16.776717,122.153,False,False,True
1283,2004-03-25 18:38:16.776717,122.153,False,False,True
1284,2004-03-25 19:08:16.776717,122.153,False,False,True
1285,2004-03-25 19:38:16.776717,122.153,False,False,True
1286,2004-03-25 20:08:16.776717,122.153,False,False,True
1287,2004-03-25 20:38:16.776717,122.153,False,False,True
1288,2004-03-25 21:08:16.776717,122.153,False,False,True
1289,2004-03-25 21:38:16.776717,122.153,False,False,True
1290,2004-03-25 22:08:16.776717,122.153,False,False,True
1291,2004-03-25 22:38:16.776717,122.153,False,False,True
1292,2004-03-25 23:08:16.776717,122.153,False,False,True
1293,2004-03-25 23:38:16.776717,122.153,False,False,True
1294,2004-03-26 00:08:16.776717,122.153,False,False,True
1295,2004-03-26 00:38:16.776717,122.153,False,False,True
1296,2004-03-26 01:08:16.776717,122.153,False,False,True
1297,2004-03-26 01:38:16.776717,122.153,False,False,True
1298,2004-03-26 02:08:16.776717,122.153,False,False,True
1299,2004-03-26 02:38:16.776717,122.153,False,False,True
1300,2004-03-26 03:08:16.776717,122.153,False,False,True
1301,2004-03-26 03:38:16.776717,122.153,False,False,True
1302,2004-03-26 04:08:16.776717,122.153,False,False,True
1303,2004-03-26 04:38:16.776717,122.153,False,False,True
1304,2004-03-26 05:08:16.776717,122.153,False,False,True
1305,2004-03-26 05:38:16.776717,122.153,False,False,True
1306,2004-03-26 06:08:16.776717,122.153,False,False,True
1307,2004-03-26 06:38:16.776717,122.153,False,False,True
1308,2004-03-26 07:08:16.776717,122.153,False,False,True
1309,2004-03-26 07:38:16.776717,122.153,False,False,True
1310,2004-03-26 08:08:16.776717,122.153,False,False,True
1311,2004-03-26 08:38:16.776717,122.153,False,False,True
1312,2004-03-26 09:08:16.776717,122.153,False,False,True
1313,2004-03-26 09:38:16.776717,122.153,False,False,True
1314,2004-03-26 10:08:16.776717,122.153,False,False,True
1315,2004-03-26 10:38:16.776717,122.153,False,False,True
1316,2004-03-26 11:08:16.776717,122.153,False,False,True
1317,2004-03-26 11:38:16.776717,122.153,False,False,True
1318,2004-03-26 12:08:16.776717,122.153,False,False,True
1319,2004-03-26 12:38:16.776717,122.153,False,False,True
1320,2004-03-26 13:08:16.776717,122.153,False,False,True
1321,2004-03-26 13:38:16.776717,122.153,False,False,True
1322,2004-03-26 14:08:16.776717,122.153,False,False,True
1323,2004-03-26 14:38:16.776717,122.153,False,False,True
1324,2004-03-26 15:08:16.776717,122.153,False,False,True
1325,2004-03-26 15:38:16.776717,122.153,False,False,True
1326,2004-03-26 16:08:16.776717,122.153,False,False,True
1327,2004-03-26 16:38:16.776717,122.153,False,False,True
1328,2004-03-26 17:08:16.776717,122.153,False,False,True
1329,2004-03-26 17:38:16.776717,122.153,False,False,True
1330,2004-03-26 18:08:16.776717,122.153,False,False,True
1331,2004-03-26 18:38:16.776717,122.153,False,False,True
1332,2004-03-26 19:08:16.776717,122.153,False,False,True
1333,2004-03-26 19:38:16.776717,122.153,False,False,True
1334,2004-03-26 20:08:16.776717,122.153,False,False,True
1335,2004-03-26 20:38:16.776717,122.153,False,False,True
1336,2004-03-26 21:08:16.776717,122.153,False,False,True
1337,2004-03-26 21:38:16.776717,122.153,False,False,True
1338,2004-03-26 22:08:16.776717,122.153,False,False,True
1339,2004-03-26 22:38:16.776717,122.153,False,False,True
1340,2004-03-26 23:08:16.776717,122.153,False,False,True
1341,2004-03-26 23:38:16.776717,122.153,False,False,True
1342,2004-03-27 00:08:16.776717,122.153,False,False,True
1343,2004-03-27 00:38:16.776717,122.153,False,False,True
1344,2004-03-27 01:08:16.776717,122.153,False,False,True
1345,2004-03-27 01:38:16.776717,122.153,False,False,True
1346,2004-03-27 02:08:16.776717,122.153,False,False,True
1347,2004-03-27 02:38:16.776717,122.153,False,False,True
1348,2004-03-27 03:08:16.776717,122.153,False,False,True
1349,2004-03-27 03:38:16.776717,122.153,False,False,True
1350,2004-03-27 04:08:16.776717,122.153,False,False,True
1351,2004-03-27 04:38:16.776717,122.153,False,False,True
1352,2004-03-27 05:08:16.776717,122.153,False,False,True
1353,2004-03-27 05:38:16.776717,122.153,False,False,True
1354,2004-03-27 06:08:16.776717,122.153,False,False,True
1355,2004-03-27 06:38:16.776717,122.153,False,False,True
1356,2004-03-27 07:08:16.776717,122.153,False,False,True
1357,2004-03-27 07:38:16.776717,122.153,False,False,True
1358,2004-03-27 08:08:16.776717,122.153,False,False,True
1359,2004-03-27 08:38:16.776717,122.153,False,False,True
1360,2004-03-27 09:08:16.776717,122.153,False,False,True
1361,2004-03-27 09:38:16.776717,122.153,False,False,True
1362,2004-03-27 10:08:16.776717,122.153,False,False,True
1363,2004-03-27 10:38:16.776717,122.153,False,False,True
1364,2004-03-27 11:08:16.776717,122.153,False,False,True
1365,2004-03-27 11:38:16.776717,122.153,False,False,True
1366,2004-03-27 12:08:16.776717,122.153,False,False,True
1367,2004-03-27 12:38:16.776717,122.153,False,False,True
1368,2004-03-27 13:08:16.776717,122.153,False,False,True
1369,2004-03-27 13:38:16.776717,122.153,False,False,True
1370,2004-03-27 14:08:16.776717,122.153,False,False,True
1371,2004-03-27 14:38:16.776717,122.153,False,False,True
1372,2004-03-27 15:08:16.776717,122.153,False,False,True
1373,2004-03-27 15:38:16.776717,122.153,False,False,True
1374,2004-03-27 16:08:16.776717,122.153,False,False,True
1375,2004-03-27 16:38:16.776717,122.153,False,False,True
1376,2004-03-27 17:08:16.776717,122.153,False,False,True
1377,2004-03-27 17:38:16.776717,122.153,False,False,True
1378,2004-03-27 18:08:16.776717,122.153,False,False,True
1379,2004-03-27 18:38:16.776717,122.153,False,False,True
1380,2004-03-27 19:08:16.776717,122.153,False,False,True
1381,2004-03-27 19:38:16.776717,122.153,False,False,True
1382,2004-03-27 20:08:16.776717,122.153,False,False,True
1383,2004-03-27 20:38:16.776717,122.153,False,False,True
1384,2004-03-27 21:08:16.776717,122.153,False,False,True
1385,2004-03-27 21:38:16.776717,122.153,False,False,True
1386,2004-03-27 22:08:16.776717,122.153,False,False,True
1387,2004-03-27 22:38:16.776717,122.153,False,False,True
1388,2004-03-27 23:08:16.776717,122.153,False,False,True
1389,2004-03-27 23:38:16.776717,122.153,False,False,True
1390,2004-03-28 00:08:16.776717,122.153,False,False,True
1391,2004-03-28 00:38:16.776717,122.153,False,False,True
1392,2004-03-28 01:08:16.776717,122.153,False,False,True
1393,2004-03-28 01:38:16.776717,122.153,False,False,True
1394,2004-03-28 02:08:16.776717,122.153,False,False,True
1395,2004-03-28 02:38:16.776717,122.153,False,False,True
1396,2004-03-28 03:08:16.776717,122.153,False,False,True
1397,2004-03-28 03:38:16.776717,122.153,False,False,True
1398,2004-03-28 04:08:16.776717,122.153,False,False,True
1399,2004-03-28 04:38:16.776717,122.153,False,False,True
1400,2004-03-28 05:08:16.776717,122.153,False,False,True
1401,2004-03-28 05:38:16.776717,122.153,False,False,True
1402,2004-03-28 06:08:16.776717,122.153,False,False,True
1403,2004-03-28 06:38:16.776717,122.153,False,False,True
1404,2004-03-28 07:08:16.776717,122.153,False,False,True
1405,2004-03-28 07:38:16.776717,122.153,False,False,True
1406,2004-03-28 08:08:16.776717,122.153,False,False,True
1407,2004-03-28 08:38:16.776717,122.153,False,False,True
1408,2004-03-28 09:08:16.776717,122.153,False,False,True
1409,2004-03-28 09:38:16.776717,122.153,False,False,True
1410,2004-03-28 10:08:16.776717,122.153,False,False,True
1411,2004-03-28 10:38:16.776717,122.153,False,False,True
1412,2004-03-28 11:08:16.776717,122.153,False,False,True
1413,2004-03-28 11:38:16.776717,122.153,False,False,True
1414,2004-03-28 12:08:16.776717,122.153,False,False,True
1415,2004-03-28 12:38:16.776717,122.153,False,False,True
1416,2004-03-28 13:08:16.776717,122.153,False,False,True
1417,2004-03-28 13:38:16.776717,122.153,False,False,True
1418,2004-03-28 14:08:16.776717,122.153,False,False,True
1419,2004-03-28 14:38:16.776717,122.153,False,False,True
1420,2004-03-28 15:08:16.776717,122.153,False,False,True
1421,2004-03-28 15:38:16.776717,122.153,False,False,True
1422,2004-03-28 16:08:16.776717,122.153,False,False,True
1423,2004-03-28 16:38:16.776717,122.153,False,False,True
1424,2004-03-28 17:08:16.776717,122.153,False,False,True
1425,2004-03-28 17:38:16.776717,122.153,False,False,True
